customer_id,purchase_frequency,total_amount,recency,customer_lifetime,clv
C0106024518,3,438.98,146,152,438.98
C0106024531,4,425.98,114,180,425.98
C0106024662,1,219.0,214,0,219.0
C0106024702,6,239.96,170,173,239.96
C0106024739,2,368.0,229,68,368.0
C0106024768,4,332.98,44,254,332.98
C0106024792,1,149.0,208,0,149.0
C0106024798,2,688.0,218,77,688.0
C0106024936,4,491.0,131,218,491.0
C0106024952,2,93.95,9,43,93.95
C0106024997,2,188.0,203,98,188.0
C0106025056,1,109.0,319,0,109.0
C0106025081,1,449.0,362,0,449.0
C0106025190,2,578.0,25,94,578.0
C0106025281,5,197.93,9,289,197.93
C0106025310,4,351.95,79,255,351.95
C0106025867,4,236.99,27,176,236.99
C0106025923,4,425.98,170,162,425.98
C0106025979,5,352.89,125,140,352.89
C0106026027,18,480.84999999999997,28,305,480.84999999999997
C0106026120,2,428.0,162,137,428.0
C0106026776,5,244.95999999999998,49,138,244.95999999999998
C0106026851,4,158.98,26,298,158.98
C0106026869,3,307.95,198,103,307.95
C0106026919,3,188.98,102,228,188.98
C0106026931,3,357.99,21,327,357.99
C0106027315,3,422.99,45,250,422.99
C0106027358,2,128.0,207,62,128.0
C0106027705,7,1363.99,113,214,1363.99
C0106028158,2,168.0,19,0,168.0
C0106028238,2,63.99,4,135,63.99
C0106028263,2,488.95,296,52,488.95
C0106028295,4,248.97,87,87,248.97
C0106028303,2,48.940000000000005,237,57,48.940000000000005
C0106028331,1,44.99,81,0,44.99
C0106028382,2,268.99,98,105,268.99
C0106028566,2,153.95,49,62,153.95
C0106028622,3,183.98,89,269,183.98
C0106028821,52,828.38,13,348,828.38
C0106028898,27,440.22,50,309,440.22
C0106029039,2,258.99,80,259,258.99
C0106029080,1,179.0,27,0,179.0
C0106029146,2,278.0,36,45,278.0
C0106029182,4,562.98,83,236,562.98
C0106029516,4,677.98,52,308,677.98
C0106029533,3,237.0,75,210,237.0
C0106029934,1,39.95,254,0,39.95
C0106029959,3,169.97,59,148,169.97
C0106030118,20,948.74,17,347,948.74
C0106030162,25,1371.27,19,335,1371.27
C0106030212,24,810.79,2,316,810.79
C0106030222,29,1053.16,12,320,1053.16
C0106030303,27,876.23,5,321,876.23
C0106030556,2,159.94,211,117,159.94
C0106030583,4,469.98,56,237,469.98
C0106030622,2,328.99,186,48,328.99
C0106030762,3,197.98,130,112,197.98
C0106030766,2,118.0,243,14,118.0
C0106030809,3,251.94,20,344,251.94
C0106030841,2,198.0,1,210,198.0
C0106031001,3,578.98,144,110,578.98
C0106031040,4,63.97,84,275,63.97
C0106031091,4,366.99,9,333,366.99
C0106031176,4,457.98,58,266,457.98
C0106031747,3,84.89,207,157,84.89
C0106031751,4,118.97,110,233,118.97
C0106031816,4,852.94,44,279,852.94
C0106031836,2,234.98000000000002,67,79,234.98000000000002
C0106031936,4,347.98,67,164,347.98
C0106031996,2,203.0,278,7,203.0
C0106032079,1,74.0,242,0,74.0
C0106032131,4,227.93,32,205,227.93
C0106032384,2,66.94,277,16,66.94
C0106032467,4,171.97,110,70,171.97
C0106032528,5,766.98,56,247,766.98
C0106032576,1,169.0,84,0,169.0
C0106032626,45,785.59,0,358,785.59
C0106032698,23,548.8,42,317,548.8
C0106032959,2,438.0,25,300,438.0
C0106033000,3,617.0,30,256,617.0
C0106033129,4,396.99,25,212,396.99
C0106033170,6,298.91,16,341,298.91
C0106033257,3,412.0,137,219,412.0
C0106033301,2,393.0,59,183,393.0
C0106033341,4,458.93,43,257,458.93
C0106033347,4,336.99,26,336,336.99
C0106033432,5,524.9200000000001,83,277,524.9200000000001
C0106033464,1,149.99,146,0,149.99
C0106033588,27,1234.29,4,304,1234.29
C0106033615,1,29.0,233,0,29.0
C0106033671,3,227.99,179,119,227.99
C0106033955,4,2866.0,82,167,2866.0
C0106034019,7,1809.98,111,160,1809.98
C0106034219,3,133.98,49,101,133.98
C0106034250,2,278.0,22,276,278.0
C0106034901,9,947.44,41,232,947.44
C0106034926,5,27.45,19,303,27.45
C0106035096,2,448.0,276,6,448.0
C0106035177,3,338.98,19,269,338.98
C0106035252,3,577.0,238,121,577.0
C0106035292,2,518.0,143,218,518.0
C0106035327,3,472.95,80,184,472.95
C0106035342,2,98.99,7,325,98.99
C0106035441,18,1098.31,8,351,1098.31
C0106035442,17,548.34,36,279,548.34
C0106035483,3,257.99,18,254,257.99
C0106035548,2,138.99,209,30,138.99
C0106035721,4,307.98,20,341,307.98
C0106035814,1,79.0,110,0,79.0
C0106035832,3,328.98,175,160,328.98
C0106035862,2,108.0,30,61,108.0
C0106035909,4,812.98,92,231,812.98
C0106036822,2,258.0,1,312,258.0
C0106037189,3,314.98,156,182,314.98
C0106037205,2,478.0,29,21,478.0
C0106037289,2,25.48,60,133,25.48
C0106037365,2,318.99,102,237,318.99
C0106037371,3,307.99,41,286,307.99
C0106037417,2,148.99,138,43,148.99
C0106037721,2,69.94,175,180,69.94
C0106037886,2,228.0,29,36,228.0
C0106037902,3,427.99,46,218,427.99
C0106038046,5,329.96,49,279,329.96
C0106038131,3,176.97,233,107,176.97
C0106038157,6,332.97,5,247,332.97
C0106038209,3,427.99,14,134,427.99
C0106038352,1,199.0,263,0,199.0
C0106038369,1,49.0,291,0,49.0
C0106039179,2,478.0,100,20,478.0
C0106039221,2,308.0,215,9,308.0
C0106039255,4,209.88,80,125,209.88
C0106039606,4,1142.99,59,193,1142.99
C0106039656,30,633.71,26,329,633.71
C0106039704,3,1065.99,96,78,1065.99
C0106039711,1,69.0,25,0,69.0
C0106039948,2,168.0,180,89,168.0
C0106039949,3,355.99,108,169,355.99
C0106040093,3,410.98,149,207,410.98
C0106040140,1,59.95,355,0,59.95
C0106040215,4,1186.0,57,237,1186.0
C0106040285,25,757.27,2,359,757.27
C0106040741,4,541.95,21,184,541.95
C0106040810,1,299.0,357,0,299.0
C0106040849,4,466.0,12,345,466.0
C0106040919,3,349.98,190,166,349.98
C0106041006,4,571.99,42,307,571.99
C0106041123,3,277.0,112,161,277.0
C0106041216,2,348.99,50,279,348.99
C0106041273,1,5.99,348,0,5.99
C0106041380,10,1508.96,3,352,1508.96
C0106041426,2,1428.0,50,253,1428.0
C0106041486,2,1798.0,181,141,1798.0
C0106041520,1,69.0,351,0,69.0
C0106041605,3,237.0,115,213,237.0
C0106041715,4,242.94,0,50,242.94
C0106041791,2,378.99,20,159,378.99
C0106042015,2,628.0,121,212,628.0
C0106042052,2,373.99,139,16,373.99
C0106042243,5,1070.95,31,328,1070.95
C0106042287,6,219.92,103,241,219.92
C0106042354,3,397.0,5,309,397.0
C0106042377,4,336.0,26,290,336.0
C0106042379,3,187.99,11,223,187.99
C0106042417,2,108.95,45,90,108.95
C0106042432,42,889.6,14,348,889.6
C0106042468,42,552.1,10,353,552.1
C0106042484,25,852.28,50,308,852.28
C0106042638,1,119.99,315,0,119.99
C0106042730,3,97.97999999999999,181,118,97.97999999999999
C0106042744,2,448.0,72,130,448.0
C0106042752,1,79.0,53,0,79.0
C0106043010,3,467.99,242,100,467.99
C0106043041,3,171.98,172,100,171.98
C0106043113,6,969.97,0,353,969.97
C0106043188,3,596.49,155,112,596.49
C0106043201,2,158.0,193,131,158.0
C0106043225,1,59.0,315,0,59.0
C0106043699,4,142.93,109,251,142.93
C0106043753,4,270.46000000000004,5,319,270.46000000000004
C0106043786,1,149.0,354,0,149.0
C0106043816,4,419.99,124,225,419.99
C0106044159,2,428.0,19,102,428.0
C0106044238,2,248.0,50,160,248.0
C0106044255,3,247.99,49,134,247.99
C0106044339,1,149.0,332,0,149.0
C0106044419,2,438.99,23,101,438.99
C0106044579,2,298.0,236,20,298.0
C0106044635,4,444.98,22,335,444.98
C0106044699,5,411.97,58,168,411.97
C0106044825,19,445.33,6,356,445.33
C0106044875,22,1388.8,21,335,1388.8
C0106044927,24,781.26,20,323,781.26
C0106044985,2,218.95,157,41,218.95
C0106045015,3,303.98,149,156,303.98
C0106045039,2,368.0,44,242,368.0
C0106045067,1,199.0,23,0,199.0
C0106045092,1,89.0,33,0,89.0
C0106045130,2,588.0,42,10,588.0
C0106045387,2,438.95,143,161,438.95
C0106045443,5,496.98,22,277,496.98
C0106045994,25,676.76,29,311,676.76
C0106046051,15,579.85,16,339,579.85
C0106046833,9,403.39,27,335,403.39
C0106046894,27,421.21,18,321,421.21
C0106046924,5,387.96999999999997,116,102,387.96999999999997
C0106047013,2,133.95,249,14,133.95
C0106047419,2,298.0,19,177,298.0
C0106047428,1,104.0,311,0,104.0
C0106047504,1,179.0,364,0,179.0
C0106048261,3,357.99,67,76,357.99
C0106048322,5,197.95999999999998,27,276,197.95999999999998
C0106048404,2,316.99,90,174,316.99
C0106048414,4,263.98,5,231,263.98
C0106048500,2,1028.0,95,18,1028.0
C0106048590,2,54.49,128,202,54.49
C0106048726,3,101.97999999999999,10,291,101.97999999999999
C0106048753,1,84.0,139,0,84.0
C0106048827,4,287.43,125,231,287.43
C0106048892,3,287.95,318,22,287.95
C0106049076,1,149.0,239,0,149.0
C0106049079,4,448.98,66,268,448.98
C0106049444,3,497.99,52,306,497.99
C0106049475,4,321.99,117,220,321.99
C0106049522,2,438.0,55,300,438.0
C0106049767,39,538.64,11,343,538.64
C0106049805,29,1134.25,22,341,1134.25
C0106049809,4,171.43,19,311,171.43
C0106049836,4,246.93,83,127,246.93
C0106049909,24,400.79,15,349,400.79
C0106049942,21,458.31,13,350,458.31
C0106050009,5,306.96,22,291,306.96
C0106050083,4,212.98,181,106,212.98
C0106050251,6,144.36,24,300,144.36
C0106050298,3,233.98,112,240,233.98
C0106050789,2,94.99,104,35,94.99
C0106050861,3,157.99,73,100,157.99
C0106050954,3,282.0,298,31,282.0
C0106050960,45,625.06,3,357,625.06
C0106051046,28,929.75,7,324,929.75
C0106051055,4,346.99,181,146,346.99
C0106051341,1,129.0,147,0,129.0
C0106051705,1,2149.0,59,0,2149.0
C0106051860,3,204.98,21,121,204.98
C0106051864,3,452.0,77,196,452.0
C0106051907,5,313.94,17,209,313.94
C0106051935,1,849.0,266,0,849.0
C0106052050,36,533.12,7,354,533.12
C0106052068,28,467.74,9,293,467.74
C0106052139,32,698.7099999999999,3,339,698.7099999999999
C0106052157,53,1051.97,10,343,1051.97
C0106052205,6,54.44,22,275,54.44
C0106052262,2,248.0,172,151,248.0
C0106052353,1,399.0,19,0,399.0
C0106052569,3,362.0,33,270,362.0
C0106052582,5,381.98,54,286,381.98
C0106052665,1,6.99,339,0,6.99
C0106052809,10,413.86999999999995,112,245,413.86999999999995
C0106052829,42,538.1,17,346,538.1
C0106053025,3,159.97,19,243,159.97
C0106053108,4,1164.99,19,340,1164.99
C0106053316,3,1987.0,118,186,1987.0
C0106053326,3,1467.0,150,172,1467.0
C0106053387,28,611.25,7,346,611.25
C0106053413,24,1150.82,14,344,1150.82
C0106053741,2,328.0,74,217,328.0
C0106053801,3,83.97999999999999,174,123,83.97999999999999
C0106053806,5,580.99,26,331,580.99
C0106053896,2,283.0,203,5,283.0
C0106053960,4,367.94,199,119,367.94
C0106054177,4,432.94,22,334,432.94
C0106054206,4,526.99,27,244,526.99
C0106054286,1,59.0,157,0,59.0
C0106054367,1,39.0,81,0,39.0
C0106054383,4,346.99,117,179,346.99
C0106054420,2,118.95,147,30,118.95
C0106054485,4,464.98,4,343,464.98
C0106054571,4,326.99,28,334,326.99
C0106054861,49,1399.99,2,360,1399.99
C0106054899,46,1364.57,23,334,1364.57
C0106055037,2,338.0,151,156,338.0
C0106055109,6,794.99,166,163,794.99
C0106055112,3,129.93,35,178,129.93
C0106055184,3,237.99,54,224,237.99
C0106055521,2,45.940000000000005,115,118,45.940000000000005
C0106055590,2,108.99000000000001,20,343,108.99000000000001
C0106055621,3,288.94,25,336,288.94
C0106055678,2,188.99,103,174,188.99
C0106055720,24,645.23,2,361,645.23
C0106055752,29,789.73,16,342,789.73
C0106055886,2,248.99,163,178,248.99
C0106055939,3,502.99,90,219,502.99
C0106056218,2,303.99,31,89,303.99
C0106056276,4,242.98000000000002,204,157,242.98000000000002
C0106056362,3,247.95,144,218,247.95
C0106056429,4,240.99,27,314,240.99
C0106056493,4,245.98,143,123,245.98
C0106056544,4,309.98,53,302,309.98
C0106057621,3,397.99,177,163,397.99
C0106057707,2,248.99,178,185,248.99
C0106057713,5,452.93,46,163,452.93
C0106057768,2,338.0,49,248,338.0
C0106057848,2,478.0,48,11,478.0
C0106057938,2,358.99,8,348,358.99
C0106058024,3,242.99,74,169,242.99
C0106058226,3,317.99,99,257,317.99
C0106058312,4,396.0,26,324,396.0
C0106058461,1,129.0,48,0,129.0
C0106058513,4,326.99,172,160,326.99
C0106058525,3,677.0,208,115,677.0
C0106058597,2,45.940000000000005,29,149,45.940000000000005
C0106058640,4,363.98,144,150,363.98
C0106058720,1,499.0,355,0,499.0
C0106058771,3,342.0,72,271,342.0
C0106058844,2,408.0,56,69,408.0
C0106058860,5,264.92,89,275,264.92
C0106058925,3,427.99,97,221,427.99
C0106059222,3,173.94,34,299,173.94
C0106059575,1,219.0,204,0,219.0
C0106059608,5,665.97,23,296,665.97
C0106059927,4,436.95,95,209,436.95
C0106059988,4,512.98,181,84,512.98
C0106060497,3,887.99,116,195,887.99
C0106060555,3,207.99,80,279,207.99
C0106060562,2,428.0,58,112,428.0
C0106060605,4,307.98,64,212,307.98
C0106060661,1,79.99,264,0,79.99
C0106060733,2,163.0,65,63,163.0
C0106060781,3,417.99,179,86,417.99
C0106060836,5,279.97,92,270,279.97
C0106060840,5,267.97,226,133,267.97
C0106061012,1,329.0,147,0,329.0
C0106061071,4,610.98,93,224,610.98
C0106061141,39,855.6,12,345,855.6
C0106061148,5,769.98,56,277,769.98
C0106061187,2,85.99,90,120,85.99
C0106061230,4,221.94,30,252,221.94
C0106061441,41,1067.66,6,356,1067.66
C0106061446,54,1270.02,3,361,1270.02
C0106061485,2,188.99,267,83,188.99
C0106061561,1,199.0,29,0,199.0
C0106061587,3,397.99,179,60,397.99
C0106061781,3,190.49,105,101,190.49
C0106061804,5,163.95999999999998,268,87,163.95999999999998
C0106062746,3,697.0,34,172,697.0
C0106062810,1,129.0,336,0,129.0
C0106062884,5,617.97,3,270,617.97
C0106062936,2,98.99,171,28,98.99
C0106063027,3,64.89,5,94,64.89
C0106063175,5,200.96,21,255,200.96
C0106063236,2,189.94,59,73,189.94
C0106063284,2,154.94,148,24,154.94
C0106063435,5,491.98,53,276,491.98
C0106063447,2,101.47999999999999,178,30,101.47999999999999
C0106063451,4,438.97,114,87,438.97
C0106063470,3,107.99,29,242,107.99
C0106063485,2,458.0,76,36,458.0
C0106063537,2,363.99,106,13,363.99
C0106063613,2,528.0,94,214,528.0
C0106063784,1,89.0,328,0,89.0
C0106063810,6,526.93,58,266,526.93
C0106063944,2,158.99,210,49,158.99
C0106064020,3,73.93,50,302,73.93
C0106064102,5,465.98,13,190,465.98
C0106064135,3,61.480000000000004,81,216,61.480000000000004
C0106064186,4,452.49,50,254,452.49
C0106064206,3,352.99,114,102,352.99
C0106064267,5,225.47,262,43,225.47
C0106064277,1,29.99,357,0,29.99
C0106064305,3,377.0,110,222,377.0
C0106064323,3,247.99,115,211,247.99
C0106064376,4,545.98,29,198,545.98
C0106064405,2,283.95,140,131,283.95
C0106064407,3,617.0,238,95,617.0
C0106064448,4,516.99,23,271,516.99
C0106064485,3,562.99,27,333,562.99
C0106064504,1,99.0,256,0,99.0
C0106064539,4,421.0,54,278,421.0
C0106064583,3,527.95,108,124,527.95
C0106064628,5,227.97,53,281,227.97
C0106064688,3,387.95,10,201,387.95
C0106064769,1,199.0,234,0,199.0
C0106064896,18,1946.8700000000001,20,338,1946.8700000000001
C0106064923,1,449.0,303,0,449.0
C0106064981,1,89.0,91,0,89.0
C0106065003,2,94.9,64,152,94.9
C0106065088,2,353.0,214,136,353.0
C0106065164,5,441.98,88,128,441.98
C0106065231,4,836.99,11,217,836.99
C0106065337,2,408.0,23,245,408.0
C0106065405,2,378.0,247,77,378.0
C0106065451,2,558.0,275,28,558.0
C0106065516,2,308.0,35,325,308.0
C0106065530,3,372.0,20,284,372.0
C0106065608,3,292.95,24,183,292.95
C0106065721,37,1092.1599999999999,7,346,1092.1599999999999
C0106065900,2,268.0,137,5,268.0
C0106065972,2,338.0,118,236,338.0
C0106066055,2,188.99,60,46,188.99
C0106066094,5,152.97,33,292,152.97
C0106066198,3,689.98,181,84,689.98
C0106066468,3,230.49,88,110,230.49
C0106066590,52,1147.01,12,349,1147.01
C0106066669,16,467.87,30,330,467.87
C0106067108,4,1172.98,25,112,1172.98
C0106067130,2,203.0,234,17,203.0
C0106067172,2,188.0,162,11,188.0
C0106067233,2,288.0,45,246,288.0
C0106067239,2,468.0,209,90,468.0
C0106067271,1,279.0,60,0,279.0
C0106067315,3,267.95,51,217,267.95
C0106067358,2,113.99,173,68,113.99
C0106067601,2,878.0,86,33,878.0
C0106067678,5,272.98,90,263,272.98
C0106067691,2,418.0,56,238,418.0
C0106067818,33,1147.17,20,334,1147.17
C0106067877,13,652.81,28,333,652.81
C0106067932,33,987.65,51,308,987.65
C0106068034,3,138.94,95,264,138.94
C0106068082,4,526.0,121,217,526.0
C0106068113,1,149.99,305,0,149.99
C0106068196,4,1136.0,89,273,1136.0
C0106068257,2,248.0,92,85,248.0
C0106068384,3,358.98,69,252,358.98
C0106068417,2,241.99,207,122,241.99
C0106068481,53,2656.9700000000003,19,344,2656.9700000000003
C0106068509,1,449.0,260,0,449.0
C0106068590,5,1285.99,14,264,1285.99
C0106068657,2,748.0,202,57,748.0
C0106068687,1,109.0,159,0,109.0
C0106069033,4,216.98,70,121,216.98
C0106069112,1,89.0,156,0,89.0
C0106069202,2,1848.0,55,141,1848.0
C0106069281,54,1525.48,4,358,1525.48
C0106069348,1,189.0,315,0,189.0
C0106069389,4,106.97,135,216,106.97
C0106069418,3,354.99,14,343,354.99
C0106069431,2,128.99,42,39,128.99
C0106069508,46,1463.09,3,358,1463.09
C0106069555,8,1008.96,21,304,1008.96
C0106069647,5,271.94,28,294,271.94
C0106069675,4,208.48000000000002,33,299,208.48000000000002
C0106069714,2,258.0,209,154,258.0
C0106069771,2,155.98000000000002,245,4,155.98000000000002
C0106070550,5,316.96,86,246,316.96
C0106070617,1,239.0,87,0,239.0
C0106070674,2,333.0,295,32,333.0
C0106070763,3,342.0,21,131,342.0
C0106070840,1,239.0,181,0,239.0
C0106070867,1,169.99,353,0,169.99
C0106070886,1,199.0,290,0,199.0
C0106070953,59,1994.3899999999999,3,359,1994.3899999999999
C0106070974,2,1648.0,133,152,1648.0
C0106071048,3,602.99,57,300,602.99
C0106071080,2,228.0,38,14,228.0
C0106071170,4,298.97,20,257,298.97
C0106071213,4,224.89000000000001,197,161,224.89000000000001
C0106071222,4,1111.95,53,185,1111.95
C0106071224,3,1127.0,130,106,1127.0
C0106071476,3,352.95,115,239,352.95
C0106071537,5,363.98,33,213,363.98
C0106072270,3,437.0,8,295,437.0
C0106072399,23,490.2,40,319,490.2
C0106072406,24,576.74,10,315,576.74
C0106072474,1,129.0,148,0,129.0
C0106072541,2,40.49,81,227,40.49
C0106072627,2,388.0,13,258,388.0
C0106072631,1,499.0,234,0,499.0
C0106072648,3,507.0,111,242,507.0
C0106072658,1,39.99,82,0,39.99
C0106072670,19,661.83,29,302,661.83
C0106072682,34,395.17,8,355,395.17
C0106072750,24,1098.75,7,348,1098.75
C0106072836,2,538.0,79,107,538.0
C0106072877,6,483.46000000000004,78,206,483.46000000000004
C0106073027,3,407.99,36,286,407.99
C0106073045,1,199.0,193,0,199.0
C0106073085,3,547.0,271,62,547.0
C0106073165,2,1098.0,7,180,1098.0
C0106073253,5,176.97,27,172,176.97
C0106073276,1,119.99,51,0,119.99
C0106073357,4,343.97,202,101,343.97
C0106073376,1,299.0,165,0,299.0
C0106073549,2,273.0,132,33,273.0
C0106073597,4,907.9,89,181,907.9
C0106073662,6,885.94,87,223,885.94
C0106073991,5,570.99,92,240,570.99
C0106074012,3,567.0,210,91,567.0
C0106074081,1,129.0,200,0,129.0
C0106074126,2,108.99,158,128,108.99
C0106074213,22,741.8000000000001,19,344,741.8000000000001
C0106074249,3,148.94,42,253,148.94
C0106074292,1,49.99,28,0,49.99
C0106074319,2,153.99,27,150,153.99
C0106074373,2,278.0,98,141,278.0
C0106074484,2,103.95,1,263,103.95
C0106075028,3,517.99,166,37,517.99
C0106075053,2,238.0,48,99,238.0
C0106075080,2,423.0,57,239,423.0
C0106075164,3,285.94,208,116,285.94
C0106075187,3,1067.0,57,296,1067.0
C0106075236,15,640.36,12,332,640.36
C0106075241,3,527.0,52,262,527.0
C0106075242,1,129.0,340,0,129.0
C0106075317,3,224.99,58,154,224.99
C0106075378,3,432.99,12,328,432.99
C0106075454,4,592.94,24,315,592.94
C0106075572,5,471.98,59,304,471.98
C0106075648,3,387.98,41,258,387.98
C0106076285,1,249.0,329,0,249.0
C0106076348,7,1411.96,96,213,1411.96
C0106076358,3,1247.0,208,124,1247.0
C0106076804,1,299.0,110,0,299.0
C0106076911,1,119.99,286,0,119.99
C0106076981,2,178.99,5,350,178.99
C0106077069,3,11.97,80,248,11.97
C0106077192,41,769.56,17,342,769.56
C0106077274,3,517.0,134,103,517.0
C0106077318,1,249.0,116,0,249.0
C0106077388,4,254.95999999999998,61,175,254.95999999999998
C0106077993,3,337.0,31,272,337.0
C0106078013,4,202.97,146,179,202.97
C0106078047,2,189.98000000000002,112,26,189.98000000000002
C0106078094,4,517.98,41,259,517.98
C0106078096,3,412.99,53,159,412.99
C0106078223,12,1163.94,26,310,1163.94
C0106078298,31,642.22,5,348,642.22
C0106078389,3,213.98000000000002,39,303,213.98000000000002
C0106078975,3,412.0,62,199,412.0
C0106078979,4,332.98,83,226,332.98
C0106079052,4,431.99,46,292,431.99
C0106079135,3,112.99000000000001,23,138,112.99000000000001
C0106079172,3,253.94,9,301,253.94
C0106079287,41,707.08,42,321,707.08
C0106079310,57,1224.49,1,356,1224.49
C0106079684,2,134.99,81,263,134.99
C0106079690,3,152.98000000000002,85,219,152.98000000000002
C0106079782,6,793.99,85,272,793.99
C0106079864,10,842.89,21,332,842.89
C0106079937,23,437.78999999999996,25,334,437.78999999999996
C0106079948,11,973.9300000000001,21,336,973.9300000000001
C0106080640,13,359.88,7,355,359.88
C0106080694,32,807.1700000000001,50,314,807.1700000000001
C0106080766,47,407.05,14,348,407.05
